ano_campeonato,rodada,time_mandante,time_visitante,gols_mandante,gols_visitante
2015,37,Grêmio,Atlético-MG,2.0,1.0
2015,37,Palmeiras,Coritiba FC,0.0,2.0
2015,37,Sport Recife,Corinthians,2.0,0.0
2015,37,São Paulo,Figueirense FC,3.0,2.0
2015,37,Vasco da Gama,Santos,1.0,0.0
2015,38,Atlético-MG,Chapecoense,3.0,0.0
2015,38,Corinthians,Avaí FC,1.0,1.0
2015,38,Coritiba FC,Vasco da Gama,0.0,0.0
2015,38,Figueirense FC,Fluminense,1.0,0.0
2015,38,Flamengo,Palmeiras,1.0,2.0
2015,38,Goiás,São Paulo,0.0,1.0
2015,38,Internacional,Cruzeiro,2.0,0.0
2015,38,Joinville-SC,Grêmio,0.0,2.0
2015,38,Ponte Preta,Sport Recife,0.0,1.0
2015,38,Santos,Atlético-PR,5.0,1.0
2016,1,América-MG,Fluminense,0.0,1.0
2016,1,Atlético-MG,Santos,1.0,0.0
2016,1,Botafogo,São Paulo,0.0,1.0
2016,1,Corinthians,Grêmio,0.0,0.0
2016,1,Coritiba FC,Cruzeiro,1.0,0.0
2016,1,Figueirense FC,Ponte Preta,0.0,0.0
2016,1,Flamengo,Sport Recife,1.0,0.0
2016,1,Internacional,Chapecoense,0.0,0.0
2016,1,Palmeiras,Atlético-PR,4.0,0.0
2016,1,Santa Cruz,EC Vitória,4.0,1.0
2016,2,Atlético-PR,Atlético-MG,1.0,1.0
2016,2,Chapecoense,América-MG,3.0,1.0
2016,2,Cruzeiro,Figueirense FC,2.0,2.0
2016,2,EC Vitória,Corinthians,3.0,2.0
2016,2,Fluminense,Santa Cruz,2.0,2.0
2016,2,Grêmio,Flamengo,1.0,0.0
2016,2,Ponte Preta,Palmeiras,2.0,1.0
2016,2,Santos,Coritiba FC,2.0,1.0
2016,2,Sport Recife,Botafogo,1.0,1.0
2016,2,São Paulo,Internacional,1.0,2.0
2016,3,América-MG,EC Vitória,1.0,1.0
2016,3,Atlético-MG,Grêmio,0.0,3.0
2016,3,Botafogo,Atlético-PR,2.0,1.0
2016,3,Corinthians,Ponte Preta,3.0,0.0
2016,3,Coritiba FC,São Paulo,1.0,1.0
2016,3,Figueirense FC,Santos,2.0,2.0
2016,3,Flamengo,Chapecoense,2.0,2.0
2016,3,Internacional,Sport Recife,1.0,0.0
2016,3,Palmeiras,Fluminense,2.0,0.0
2016,3,Santa Cruz,Cruzeiro,4.0,1.0
2016,4,Atlético-PR,Figueirense FC,2.0,1.0
2016,4,Chapecoense,Santa Cruz,1.0,1.0
2016,4,Cruzeiro,América-MG,1.0,1.0
2016,4,EC Vitória,Atlético-MG,1.0,1.0
2016,4,Fluminense,Botafogo,1.0,0.0
2016,4,Grêmio,Coritiba FC,2.0,0.0
2016,4,Ponte Preta,Flamengo,1.0,2.0
2016,4,Santos,Internacional,0.0,1.0
2016,4,Sport Recife,Corinthians,0.0,2.0
2016,4,São Paulo,Palmeiras,1.0,0.0
2016,5,América-MG,Ponte Preta,1.0,2.0
2016,5,Atlético-MG,Fluminense,1.0,1.0
2016,5,Botafogo,Cruzeiro,0.0,1.0
2016,5,Corinthians,Santos,1.0,0.0
2016,5,Coritiba FC,Chapecoense,3.0,4.0
2016,5,Figueirense FC,São Paulo,1.0,0.0
2016,5,Flamengo,EC Vitória,1.0,0.0
2016,5,Internacional,Atlético-PR,1.0,0.0
2016,5,Palmeiras,Grêmio,4.0,3.0
2016,5,Santa Cruz,Sport Recife,0.0,1.0
2016,6,América-MG,Figueirense FC,1.0,0.0
2016,6,Atlético-PR,Santa Cruz,1.0,0.0
2016,6,Chapecoense,Fluminense,0.0,0.0
2016,6,Corinthians,Coritiba FC,2.0,1.0
2016,6,Cruzeiro,São Paulo,0.0,1.0
2016,6,EC Vitória,Internacional,1.0,0.0
2016,6,Flamengo,Palmeiras,1.0,2.0
2016,6,Grêmio,Ponte Preta,1.0,0.0
2016,6,Santos,Botafogo,3.0,0.0
2016,6,Sport Recife,Atlético-MG,4.0,4.0
2016,7,Atlético-MG,Cruzeiro,2.0,3.0
2016,7,Botafogo,EC Vitória,1.0,1.0
2016,7,Coritiba FC,Sport Recife,3.0,2.0
2016,7,Figueirense FC,Flamengo,1.0,0.0
2016,7,Fluminense,Grêmio,1.0,1.0
2016,7,Internacional,América-MG,3.0,1.0
2016,7,Palmeiras,Corinthians,1.0,0.0
2016,7,Ponte Preta,Chapecoense,2.0,1.0
2016,7,Santa Cruz,Santos,0.0,2.0
2016,7,São Paulo,Atlético-PR,1.0,2.0
2016,8,Botafogo,América-MG,3.0,1.0
2016,8,Chapecoense,Grêmio,3.0,3.0
2016,8,Coritiba FC,Palmeiras,2.0,2.0
2016,8,Cruzeiro,Flamengo,0.0,1.0
2016,8,Fluminense,Corinthians,1.0,0.0
2016,8,Internacional,Atlético-MG,2.0,0.0
2016,8,Ponte Preta,Atlético-PR,3.0,2.0
2016,8,Santa Cruz,Figueirense FC,1.0,0.0
2016,8,Santos,Sport Recife,2.0,0.0
2016,8,São Paulo,EC Vitória,2.0,0.0
2016,9,América-MG,Coritiba FC,2.0,1.0
2016,9,Atlético-MG,Ponte Preta,3.0,0.0
2016,9,Atlético-PR,Santos,1.0,0.0
2016,9,Corinthians,Botafogo,3.0,1.0
2016,9,EC Vitória,Chapecoense,1.0,2.0
2016,9,Figueirense FC,Internacional,3.0,2.0
2016,9,Flamengo,São Paulo,2.0,2.0
2016,9,Grêmio,Cruzeiro,2.0,0.0
2016,9,Palmeiras,Santa Cruz,3.0,1.0
2016,9,Sport Recife,Fluminense,2.0,1.0
2016,10,Atlético-MG,Corinthians,2.0,1.0
2016,10,Botafogo,Figueirense FC,0.0,0.0
2016,10,Chapecoense,Atlético-PR,0.0,0.0
2016,10,Coritiba FC,Internacional,1.0,1.0
2016,10,Fluminense,Santos,2.0,4.0
2016,10,Grêmio,EC Vitória,1.0,2.0
2016,10,Palmeiras,América-MG,2.0,0.0
2016,10,Ponte Preta,Cruzeiro,0.0,4.0
2016,10,Santa Cruz,Flamengo,0.0,1.0
2016,10,São Paulo,Sport Recife,0.0,0.0
2016,11,América-MG,Atlético-MG,0.0,1.0
2016,11,Atlético-PR,Grêmio,2.0,0.0
2016,11,Corinthians,Santa Cruz,2.0,1.0
2016,11,Cruzeiro,Palmeiras,2.0,1.0
2016,11,EC Vitória,Ponte Preta,1.0,1.0
2016,11,Figueirense FC,Coritiba FC,0.0,0.0
2016,11,Flamengo,Fluminense,1.0,2.0
2016,11,Internacional,Botafogo,2.0,3.0
2016,11,Santos,São Paulo,3.0,0.0
2016,11,Sport Recife,Chapecoense,5.0,1.0
2016,12,América-MG,Corinthians,0.0,2.0
2016,12,Atlético-MG,Botafogo,5.0,3.0
2016,12,Chapecoense,Cruzeiro,3.0,2.0
2016,12,Coritiba FC,Atlético-PR,1.0,0.0
2016,12,EC Vitória,Sport Recife,3.0,2.0
2016,12,Flamengo,Internacional,1.0,0.0
2016,12,Grêmio,Santos,3.0,2.0
2016,12,Palmeiras,Figueirense FC,4.0,0.0
2016,12,Santa Cruz,Ponte Preta,0.0,3.0
2016,12,São Paulo,Fluminense,2.0,1.0
2016,13,Atlético-PR,América-MG,1.0,0.0
2016,13,Botafogo,Santa Cruz,2.0,1.0
2016,13,Corinthians,Flamengo,4.0,0.0
2016,13,Cruzeiro,EC Vitória,2.0,2.0
2016,13,Figueirense FC,Atlético-MG,1.0,1.0
2016,13,Fluminense,Coritiba FC,0.0,0.0
2016,13,Internacional,Grêmio,0.0,1.0
2016,13,Ponte Preta,São Paulo,1.0,0.0
2016,13,Santos,Chapecoense,3.0,0.0
2016,13,Sport Recife,Palmeiras,1.0,3.0
2016,14,Chapecoense,Corinthians,0.0,2.0
2016,14,Coritiba FC,Botafogo,0.0,0.0
2016,14,Cruzeiro,Atlético-PR,0.0,3.0
2016,14,EC Vitória,Fluminense,0.0,0.0
2016,14,Flamengo,Atlético-MG,2.0,0.0
2016,14,Grêmio,Figueirense FC,2.0,1.0
2016,14,Palmeiras,Santos,1.0,1.0
2016,14,Ponte Preta,Sport Recife,2.0,1.0
2016,14,Santa Cruz,Internacional,1.0,0.0
2016,14,São Paulo,América-MG,3.0,0.0
2016,15,América-MG,Santa Cruz,0.0,3.0
2016,15,Atlético-MG,Coritiba FC,2.0,1.0
2016,15,Atlético-PR,EC Vitória,1.0,1.0
2016,15,Botafogo,Flamengo,3.0,3.0
2016,15,Corinthians,São Paulo,1.0,1.0
2016,15,Figueirense FC,Chapecoense,1.0,1.0
2016,15,Fluminense,Cruzeiro,2.0,0.0
2016,15,Internacional,Palmeiras,0.0,1.0
2016,15,Santos,Ponte Preta,3.0,1.0
2016,15,Sport Recife,Grêmio,4.0,2.0
2016,16,Atlético-PR,Fluminense,1.0,0.0
2016,16,Chapecoense,Botafogo,2.0,1.0
2016,16,Corinthians,Figueirense FC,1.0,1.0
2016,16,Cruzeiro,Sport Recife,1.0,2.0
2016,16,EC Vitória,Santos,2.0,3.0
2016,16,Flamengo,América-MG,2.0,1.0
2016,16,Grêmio,São Paulo,1.0,0.0
2016,16,Palmeiras,Atlético-MG,0.0,1.0
2016,16,Ponte Preta,Internacional,2.0,2.0
2016,16,Santa Cruz,Coritiba FC,0.0,1.0
2016,17,América-MG,Grêmio,0.0,0.0
2016,17,Atlético-MG,Santa Cruz,3.0,0.0
2016,17,Botafogo,Palmeiras,3.0,1.0
2016,17,Coritiba FC,Flamengo,0.0,2.0
2016,17,Figueirense FC,EC Vitória,1.0,0.0
2016,17,Fluminense,Ponte Preta,3.0,0.0
2016,17,Internacional,Corinthians,0.0,1.0
2016,17,Santos,Cruzeiro,2.0,0.0
2016,17,Sport Recife,Atlético-PR,2.0,0.0
2016,17,São Paulo,Chapecoense,2.0,2.0
2016,18,Atlético-PR,Corinthians,2.0,0.0
2016,18,Chapecoense,Palmeiras,1.0,1.0
2016,18,Cruzeiro,Internacional,4.0,2.0
2016,18,EC Vitória,Coritiba FC,3.0,1.0
2016,18,Fluminense,Figueirense FC,3.0,2.0
2016,18,Grêmio,Santa Cruz,0.0,0.0
2016,18,Ponte Preta,Botafogo,2.0,0.0
2016,18,Santos,Flamengo,0.0,0.0
2016,18,Sport Recife,América-MG,1.0,1.0
2016,18,São Paulo,Atlético-MG,1.0,2.0
2016,19,América-MG,Santos,1.0,0.0
2016,19,Atlético-MG,Chapecoense,3.0,1.0
2016,19,Botafogo,Grêmio,2.0,1.0
2016,19,Corinthians,Cruzeiro,1.0,1.0
2016,19,Coritiba FC,Ponte Preta,3.0,1.0
2016,19,Figueirense FC,Sport Recife,1.0,1.0
2016,19,Flamengo,Atlético-PR,1.0,0.0
2016,19,Internacional,Fluminense,2.0,2.0
2016,19,Palmeiras,EC Vitória,2.0,1.0
2016,19,Santa Cruz,São Paulo,1.0,2.0
2016,20,Atlético-PR,Palmeiras,0.0,1.0
2016,20,Chapecoense,Internacional,1.0,0.0
2016,20,Cruzeiro,Coritiba FC,2.0,2.0
2016,20,EC Vitória,Santa Cruz,2.0,2.0
2016,20,Fluminense,América-MG,1.0,0.0
2016,20,Grêmio,Corinthians,3.0,0.0
2016,20,Ponte Preta,Figueirense FC,2.0,0.0
2016,20,Santos,Atlético-MG,3.0,0.0
2016,20,Sport Recife,Flamengo,1.0,0.0
2016,20,São Paulo,Botafogo,0.0,1.0
2016,21,América-MG,Chapecoense,1.0,2.0
2016,21,Atlético-MG,Atlético-PR,1.0,0.0
2016,21,Botafogo,Sport Recife,3.0,0.0
2016,21,Corinthians,EC Vitória,2.0,1.0
2016,21,Coritiba FC,Santos,2.0,1.0
2016,21,Figueirense FC,Cruzeiro,1.0,2.0
2016,21,Flamengo,Grêmio,2.0,1.0
2016,21,Internacional,São Paulo,1.0,1.0
2016,21,Palmeiras,Ponte Preta,2.0,2.0
2016,21,Santa Cruz,Fluminense,0.0,1.0
2016,22,Atlético-PR,Botafogo,1.0,0.0
2016,22,Chapecoense,Flamengo,1.0,3.0
2016,22,Cruzeiro,Santa Cruz,2.0,0.0
2016,22,EC Vitória,América-MG,2.0,1.0
2016,22,Fluminense,Palmeiras,0.0,2.0
2016,22,Grêmio,Atlético-MG,1.0,1.0
2016,22,Ponte Preta,Corinthians,2.0,0.0
2016,22,Santos,Figueirense FC,0.0,1.0
2016,22,Sport Recife,Internacional,1.0,1.0
2016,22,São Paulo,Coritiba FC,0.0,0.0
2016,23,América-MG,Cruzeiro,0.0,2.0
2016,23,Atlético-MG,EC Vitória,2.0,1.0
2016,23,Botafogo,Fluminense,1.0,0.0
2016,23,Corinthians,Sport Recife,3.0,0.0
2016,23,Coritiba FC,Grêmio,4.0,0.0
2016,23,Figueirense FC,Atlético-PR,1.0,0.0
2016,23,Flamengo,Ponte Preta,2.0,1.0
2016,23,Internacional,Santos,2.0,1.0
2016,23,Palmeiras,São Paulo,2.0,1.0
2016,23,Santa Cruz,Chapecoense,2.0,2.0
2016,24,Atlético-PR,Internacional,2.0,1.0
2016,24,Chapecoense,Coritiba FC,1.0,0.0
2016,24,Cruzeiro,Botafogo,0.0,2.0
2016,24,EC Vitória,Flamengo,1.0,2.0
2016,24,Fluminense,Atlético-MG,4.0,2.0
2016,24,Grêmio,Palmeiras,0.0,0.0
2016,24,Ponte Preta,América-MG,1.0,1.0
2016,24,Santos,Corinthians,2.0,1.0
2016,24,Sport Recife,Santa Cruz,5.0,3.0
2016,24,São Paulo,Figueirense FC,3.0,1.0
2016,25,Atlético-MG,Sport Recife,1.0,0.0
2016,25,Botafogo,Santos,0.0,1.0
2016,25,Coritiba FC,Corinthians,1.0,1.0
2016,25,Figueirense FC,América-MG,2.0,2.0
2016,25,Fluminense,Chapecoense,1.0,2.0
2016,25,Internacional,EC Vitória,0.0,1.0
2016,25,Palmeiras,Flamengo,1.0,1.0
2016,25,Ponte Preta,Grêmio,3.0,0.0
2016,25,Santa Cruz,Atlético-PR,1.0,0.0
2016,25,São Paulo,Cruzeiro,1.0,0.0
2016,26,América-MG,Internacional,1.0,0.0
2016,26,Atlético-PR,São Paulo,1.0,0.0
2016,26,Chapecoense,Ponte Preta,2.0,2.0
2016,26,Corinthians,Palmeiras,0.0,2.0
2016,26,Cruzeiro,Atlético-MG,1.0,1.0
2016,26,EC Vitória,Botafogo,0.0,1.0
2016,26,Flamengo,Figueirense FC,2.0,0.0
2016,26,Grêmio,Fluminense,0.0,1.0
2016,26,Santos,Santa Cruz,3.0,2.0
2016,26,Sport Recife,Coritiba FC,0.0,1.0
2016,27,América-MG,Botafogo,1.0,0.0
2016,27,Atlético-MG,Internacional,3.0,1.0
2016,27,Atlético-PR,Ponte Preta,3.0,0.0
2016,27,Corinthians,Fluminense,0.0,1.0
2016,27,EC Vitória,São Paulo,2.0,0.0
2016,27,Figueirense FC,Santa Cruz,3.0,1.0
2016,27,Flamengo,Cruzeiro,2.0,1.0
2016,27,Grêmio,Chapecoense,1.0,0.0
2016,27,Palmeiras,Coritiba FC,2.0,1.0
2016,27,Sport Recife,Santos,1.0,0.0
2016,28,Botafogo,Corinthians,2.0,0.0
2016,28,Chapecoense,EC Vitória,1.0,4.0
2016,28,Coritiba FC,América-MG,3.0,0.0
2016,28,Cruzeiro,Grêmio,1.0,0.0
2016,28,Fluminense,Sport Recife,3.0,1.0
2016,28,Internacional,Figueirense FC,1.0,0.0
2016,28,Ponte Preta,Atlético-MG,1.0,2.0
2016,28,Santa Cruz,Palmeiras,2.0,3.0
2016,28,Santos,Atlético-PR,2.0,0.0
2016,28,São Paulo,Flamengo,0.0,0.0
2016,29,América-MG,Palmeiras,0.0,2.0
2016,29,Atlético-PR,Chapecoense,3.0,1.0
2016,29,Corinthians,Atlético-MG,0.0,0.0
2016,29,Cruzeiro,Ponte Preta,2.0,0.0
2016,29,EC Vitória,Grêmio,0.0,1.0
2016,29,Figueirense FC,Botafogo,0.0,1.0
2016,29,Flamengo,Santa Cruz,3.0,0.0
2016,29,Internacional,Coritiba FC,1.0,0.0
2016,29,Santos,Fluminense,2.0,1.0
2016,29,Sport Recife,São Paulo,1.0,1.0
2016,30,Atlético-MG,América-MG,3.0,0.0
2016,30,Botafogo,Internacional,1.0,0.0
2016,30,Chapecoense,Sport Recife,3.0,0.0
2016,30,Coritiba FC,Figueirense FC,0.0,0.0
2016,30,Fluminense,Flamengo,1.0,2.0
2016,30,Grêmio,Atlético-PR,1.0,0.0
2016,30,Palmeiras,Cruzeiro,0.0,0.0
2016,30,Ponte Preta,EC Vitória,2.0,0.0
2016,30,Santa Cruz,Corinthians,2.0,4.0
2016,30,São Paulo,Santos,0.0,1.0
2016,31,Atlético-PR,Coritiba FC,2.0,0.0
2016,31,Botafogo,Atlético-MG,3.0,2.0
2016,31,Corinthians,América-MG,2.0,0.0
2016,31,Cruzeiro,Chapecoense,0.0,0.0
2016,31,Figueirense FC,Palmeiras,1.0,2.0
2016,31,Fluminense,São Paulo,1.0,2.0
2016,31,Internacional,Flamengo,2.0,1.0
2016,31,Ponte Preta,Santa Cruz,3.0,0.0
2016,31,Santos,Grêmio,1.0,1.0
2016,31,Sport Recife,EC Vitória,1.0,0.0
2016,32,América-MG,Atlético-PR,1.0,0.0
2016,32,Atlético-MG,Figueirense FC,3.0,0.0
2016,32,Chapecoense,Santos,0.0,1.0
2016,32,Coritiba FC,Fluminense,1.0,1.0
2016,32,EC Vitória,Cruzeiro,0.0,1.0
2016,32,Flamengo,Corinthians,2.0,2.0
2016,32,Grêmio,Internacional,0.0,0.0
2016,32,Palmeiras,Sport Recife,2.0,1.0
2016,32,Santa Cruz,Botafogo,0.0,1.0
2016,32,São Paulo,Ponte Preta,2.0,0.0
2016,33,América-MG,São Paulo,1.0,0.0
2016,33,Atlético-MG,Flamengo,2.0,2.0
2016,33,Atlético-PR,Cruzeiro,1.0,0.0
2016,33,Botafogo,Coritiba FC,0.0,0.0
2016,33,Corinthians,Chapecoense,1.0,1.0
2016,33,Figueirense FC,Grêmio,0.0,0.0
2016,33,Fluminense,EC Vitória,2.0,2.0
2016,33,Internacional,Santa Cruz,1.0,1.0
2016,33,Santos,Palmeiras,1.0,0.0
2016,33,Sport Recife,Ponte Preta,1.0,0.0
2016,34,Chapecoense,Figueirense FC,1.0,0.0
2016,34,Coritiba FC,Atlético-MG,2.0,0.0
2016,34,Cruzeiro,Fluminense,4.0,2.0
2016,34,EC Vitória,Atlético-PR,3.0,2.0
2016,34,Flamengo,Botafogo,0.0,0.0
2016,34,Grêmio,Sport Recife,0.0,3.0
2016,34,Palmeiras,Internacional,1.0,0.0
2016,34,Ponte Preta,Santos,1.0,2.0
2016,34,Santa Cruz,América-MG,1.0,0.0
2016,34,São Paulo,Corinthians,4.0,0.0
2016,35,América-MG,Flamengo,0.0,1.0
2016,35,Atlético-MG,Palmeiras,1.0,1.0
2016,35,Botafogo,Chapecoense,0.0,2.0
2016,35,Coritiba FC,Santa Cruz,1.0,0.0
2016,35,Figueirense FC,Corinthians,1.0,1.0
2016,35,Fluminense,Atlético-PR,1.0,1.0
2016,35,Internacional,Ponte Preta,1.0,1.0
2016,35,Santos,EC Vitória,3.0,2.0
2016,35,Sport Recife,Cruzeiro,0.0,1.0
2016,35,São Paulo,Grêmio,1.0,1.0
2016,36,Atlético-PR,Sport Recife,2.0,0.0
2016,36,Chapecoense,São Paulo,2.0,0.0
2016,36,Corinthians,Internacional,1.0,0.0
2016,36,Cruzeiro,Santos,2.0,2.0
2016,36,EC Vitória,Figueirense FC,4.0,0.0
2016,36,Flamengo,Coritiba FC,2.0,2.0
2016,36,Grêmio,América-MG,3.0,0.0
2016,36,Palmeiras,Botafogo,1.0,0.0
2016,36,Ponte Preta,Fluminense,1.0,0.0
2016,36,Santa Cruz,Atlético-MG,3.0,3.0
2016,37,América-MG,Sport Recife,2.0,2.0
2016,37,Atlético-MG,São Paulo,1.0,2.0
2016,37,Botafogo,Ponte Preta,1.0,1.0
2016,37,Corinthians,Atlético-PR,0.0,0.0
2016,37,Coritiba FC,EC Vitória,0.0,1.0
2016,37,Figueirense FC,Fluminense,1.0,0.0
2016,37,Flamengo,Santos,2.0,0.0
2016,37,Internacional,Cruzeiro,1.0,0.0
2016,37,Palmeiras,Chapecoense,1.0,0.0
2016,37,Santa Cruz,Grêmio,5.0,1.0
2016,38,Atlético-PR,Flamengo,0.0,0.0
2016,38,Chapecoense,Atlético-MG,,
2016,38,Cruzeiro,Corinthians,3.0,2.0
2016,38,EC Vitória,Palmeiras,1.0,2.0
2016,38,Fluminense,Internacional,1.0,1.0
2016,38,Grêmio,Botafogo,0.0,1.0
2016,38,Ponte Preta,Coritiba FC,2.0,0.0
2016,38,Santos,América-MG,1.0,0.0
2016,38,Sport Recife,Figueirense FC,2.0,0.0
2016,38,São Paulo,Santa Cruz,5.0,0.0
2017,1,Avaí FC,EC Vitória,0.0,0.0
2017,1,Corinthians,Chapecoense,1.0,1.0
2017,1,Coritiba FC,Atlético-GO,4.0,1.0
2017,1,Cruzeiro,São Paulo,1.0,0.0
2017,1,EC Bahia,Atlético-PR,6.0,2.0
2017,1,Flamengo,Atlético-MG,1.0,1.0
2017,1,Fluminense,Santos,3.0,2.0
2017,1,Grêmio,Botafogo,2.0,0.0
2017,1,Palmeiras,Vasco da Gama,4.0,0.0
2017,1,Ponte Preta,Sport Recife,4.0,0.0
2017,2,Atlético-GO,Flamengo,0.0,3.0
2017,2,Atlético-MG,Fluminense,1.0,2.0
2017,2,Atlético-PR,Grêmio,0.0,2.0
2017,2,Botafogo,Ponte Preta,2.0,0.0
2017,2,Chapecoense,Palmeiras,1.0,0.0
2017,2,EC Vitória,Corinthians,0.0,1.0
2017,2,Santos,Coritiba FC,1.0,0.0
2017,2,Sport Recife,Cruzeiro,1.0,1.0
2017,2,São Paulo,Avaí FC,2.0,0.0
2017,2,Vasco da Gama,EC Bahia,2.0,1.0
2017,3,Atlético-GO,Corinthians,0.0,1.0
2017,3,Atlético-MG,Ponte Preta,2.0,2.0
2017,3,Atlético-PR,Flamengo,1.0,1.0
2017,3,Botafogo,EC Bahia,1.0,0.0
2017,3,Chapecoense,Avaí FC,2.0,0.0
2017,3,EC Vitória,Coritiba FC,0.0,1.0
2017,3,Santos,Cruzeiro,0.0,1.0
2017,3,Sport Recife,Grêmio,4.0,3.0
2017,3,São Paulo,Palmeiras,2.0,0.0
2017,3,Vasco da Gama,Fluminense,3.0,2.0
2017,4,Avaí FC,Sport Recife,1.0,0.0
2017,4,Corinthians,Santos,2.0,0.0
2017,4,Coritiba FC,Atlético-PR,1.0,0.0
2017,4,Cruzeiro,Chapecoense,0.0,2.0
2017,4,EC Bahia,Atlético-GO,3.0,0.0
2017,4,Flamengo,Botafogo,0.0,0.0
2017,4,Fluminense,EC Vitória,2.0,1.0
2017,4,Grêmio,Vasco da Gama,2.0,0.0
2017,4,Palmeiras,Atlético-MG,0.0,0.0
2017,4,Ponte Preta,São Paulo,1.0,0.0
2017,5,Atlético-GO,Ponte Preta,3.0,0.0
2017,5,Atlético-MG,Avaí FC,1.0,0.0
2017,5,Chapecoense,Grêmio,3.0,6.0
2017,5,Coritiba FC,Palmeiras,1.0,0.0
2017,5,EC Bahia,Cruzeiro,1.0,0.0
2017,5,Fluminense,Atlético-PR,1.0,1.0
2017,5,Santos,Botafogo,1.0,0.0
2017,5,Sport Recife,Flamengo,2.0,0.0
2017,5,São Paulo,EC Vitória,2.0,0.0
2017,5,Vasco da Gama,Corinthians,2.0,5.0
2017,6,Atlético-PR,Santos,0.0,2.0
2017,6,Avaí FC,Flamengo,1.0,1.0
2017,6,Botafogo,Coritiba FC,2.0,2.0
2017,6,Corinthians,São Paulo,3.0,2.0
2017,6,Cruzeiro,Atlético-GO,2.0,0.0
2017,6,EC Vitória,Atlético-MG,2.0,0.0
2017,6,Grêmio,EC Bahia,1.0,0.0
2017,6,Palmeiras,Fluminense,3.0,1.0
2017,6,Ponte Preta,Chapecoense,3.0,2.0
2017,6,Vasco da Gama,Sport Recife,2.0,1.0
2017,7,Atlético-GO,Avaí FC,3.0,1.0
2017,7,Atlético-MG,Atlético-PR,0.0,1.0
2017,7,Chapecoense,Vasco da Gama,2.0,1.0
2017,7,Corinthians,Cruzeiro,1.0,0.0
2017,7,Coritiba FC,EC Bahia,0.0,0.0
2017,7,EC Vitória,Botafogo,2.0,2.0
2017,7,Flamengo,Ponte Preta,2.0,0.0
2017,7,Fluminense,Grêmio,0.0,2.0
2017,7,Santos,Palmeiras,1.0,0.0
2017,7,Sport Recife,São Paulo,0.0,0.0
2017,8,Atlético-GO,Atlético-PR,0.0,1.0
2017,8,Chapecoense,Botafogo,0.0,2.0
2017,8,Coritiba FC,Corinthians,0.0,0.0
2017,8,Cruzeiro,Grêmio,3.0,3.0
2017,8,EC Bahia,Palmeiras,2.0,4.0
2017,8,Fluminense,Flamengo,2.0,2.0
2017,8,Santos,Ponte Preta,0.0,0.0
2017,8,Sport Recife,EC Vitória,1.0,3.0
2017,8,São Paulo,Atlético-MG,1.0,2.0
2017,8,Vasco da Gama,Avaí FC,1.0,0.0
2017,9,Atlético-MG,Sport Recife,2.0,2.0
2017,9,Atlético-PR,São Paulo,1.0,0.0
2017,9,Avaí FC,Fluminense,0.0,3.0
2017,9,Botafogo,Vasco da Gama,3.0,1.0
2017,9,Corinthians,EC Bahia,3.0,0.0
2017,9,EC Vitória,Santos,0.0,2.0
2017,9,Flamengo,Chapecoense,5.0,1.0
2017,9,Grêmio,Coritiba FC,2.0,0.0
2017,9,Palmeiras,Atlético-GO,1.0,0.0
2017,9,Ponte Preta,Cruzeiro,1.0,0.0
2017,10,Atlético-PR,EC Vitória,4.0,1.0
2017,10,Botafogo,Avaí FC,0.0,2.0
2017,10,Chapecoense,Atlético-MG,0.0,1.0
2017,10,Cruzeiro,Coritiba FC,2.0,0.0
2017,10,EC Bahia,Flamengo,0.0,1.0
2017,10,Grêmio,Corinthians,0.0,1.0
2017,10,Ponte Preta,Palmeiras,1.0,2.0
2017,10,Santos,Sport Recife,0.0,1.0
2017,10,São Paulo,Fluminense,1.0,1.0
2017,10,Vasco da Gama,Atlético-GO,1.0,0.0
2017,11,Atlético-GO,Santos,1.0,1.0
2017,11,Atlético-MG,Cruzeiro,3.0,1.0
2017,11,Avaí FC,Ponte Preta,0.0,0.0
2017,11,Corinthians,Botafogo,1.0,0.0
2017,11,Coritiba FC,Vasco da Gama,2.0,2.0
2017,11,EC Vitória,EC Bahia,0.0,0.0
2017,11,Flamengo,São Paulo,2.0,0.0
2017,11,Fluminense,Chapecoense,3.0,3.0
2017,11,Palmeiras,Grêmio,1.0,0.0
2017,11,Sport Recife,Atlético-PR,1.0,0.0
2017,12,Atlético-GO,EC Vitória,1.0,2.0
2017,12,Botafogo,Atlético-MG,1.0,1.0
2017,12,Chapecoense,Atlético-PR,1.0,1.0
2017,12,Corinthians,Ponte Preta,2.0,0.0
2017,12,Coritiba FC,Sport Recife,0.0,3.0
2017,12,Cruzeiro,Palmeiras,3.0,1.0
2017,12,EC Bahia,Fluminense,1.0,1.0
2017,12,Grêmio,Avaí FC,0.0,2.0
2017,12,Santos,São Paulo,3.0,2.0
2017,12,Vasco da Gama,Flamengo,0.0,1.0
2017,13,Atlético-MG,Santos,0.0,1.0
2017,13,Atlético-PR,Cruzeiro,0.0,2.0
2017,13,Avaí FC,Coritiba FC,1.0,4.0
2017,13,EC Vitória,Vasco da Gama,1.0,4.0
2017,13,Flamengo,Grêmio,0.0,1.0
2017,13,Fluminense,Botafogo,0.0,1.0
2017,13,Palmeiras,Corinthians,0.0,2.0
2017,13,Ponte Preta,EC Bahia,0.0,3.0
2017,13,Sport Recife,Chapecoense,3.0,0.0
2017,13,São Paulo,Atlético-GO,2.0,2.0
2017,14,Atlético-GO,Atlético-MG,1.0,2.0
